ID,Delivery_person_ID,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,order_freq,Time_taken (min)
0x3004,PUNERES03DEL02,18.554382,73.798206,18.574382,73.818206,Stormy,Low,2.0,29
0x70f4,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,Sandstorms,Medium,2.0,25
0x9b37,PUNERES03DEL03,18.554382,73.798206,18.644382,73.888206,Windy,Medium,2.0,20
0x76f7,PUNERES04DEL01,18.51421,73.838429,18.62421,73.948429,Fog,Jam,3.0,37
0x1139,PUNERES18DEL01,18.593481,73.785901,18.663481,73.855901,Stormy,Medium,1.0,17
0x2000,PUNERES12DEL01,18.520016,73.830547,18.560016,73.870547,Windy,High,1.0,13
0x6be1,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,Sunny,Jam,2.0,21
0x7ee7,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,Sunny,Jam,2.0,18
0x22f9,PUNERES14DEL02,18.516216,73.842527,18.566216,73.892527,Windy,Low,2.0,21
0x94f8,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,Windy,Jam,2.0,33
0x8e2b,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,Sunny,Jam,1.0,10
0x5308,PUNERES09DEL02,18.536562,73.896485,18.586562,73.946485,Sandstorms,Low,1.0,16
0x434a,PUNERES12DEL03,18.520016,73.830547,18.550016,73.860547,Windy,Medium,2.0,32
0x8d2d,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,Fog,Low,2.0,22
0x6d67,PUNERES04DEL01,18.51421,73.838429,18.52421,73.848429,Fog,Low,1.0,16
0x957f,PUNERES07DEL01,18.546947,73.900626,18.656947,74.010626,Stormy,Low,1.0,15
0x9ad9,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,Sandstorms,Jam,2.0,45
0xb613,PUNERES02DEL02,18.55144,73.804855,18.57144,73.824855,Windy,Low,2.0,25
0x2f68,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,Sandstorms,Jam,2.0,31
0x46ee,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,Windy,Low,2.0,16
0x9437,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,Stormy,Jam,2.0,35
0x3288,PUNERES09DEL02,18.536562,73.896485,18.556562,73.916485,Stormy,High,1.0,37
0x2f4d,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,Cloudy,Medium,1.0,35
0x2973,PUNERES19DEL01,18.563934,73.915367,18.633934,73.985367,Cloudy,Jam,2.0,36
0x9eb3,PUNERES19DEL02,18.563934,73.915367,18.643935,73.995367,Sunny,Low,2.0,21
0xb09e,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,Stormy,Jam,1.0,26
0x53fe,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,Fog,Low,2.0,23
0x82fa,PUNERES12DEL03,18.520016,73.830547,18.610016,73.920547,Fog,Medium,2.0,31
0xb037,PUNERES03DEL03,18.554382,73.798206,18.584382,73.828206,Sandstorms,Low,1.0,11
0x8fba,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,Sandstorms,Jam,2.0,13
0x65b2,PUNERES13DEL03,18.56245,73.916619,18.65245,74.006619,Sandstorms,Jam,1.0,31
0x8e7d,PUNERES04DEL03,18.51421,73.838429,18.54421,73.868429,Stormy,Low,1.0,14
0x710b,PUNERES17DEL02,18.530963,73.828972,18.550963,73.848972,Cloudy,High,2.0,33
0x2245,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,Cloudy,High,1.0,25
0x1224,PUNERES010DEL02,18.539299,73.897902,18.559299,73.917902,Stormy,Low,2.0,31
0x79c3,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,Stormy,Low,2.0,16
0x5c72,PUNERES02DEL01,18.55144,73.804855,18.62144,73.874855,Cloudy,Medium,3.0,40
0x8219,PUNERES010DEL02,18.539299,73.897902,18.619299,73.977902,Sandstorms,Low,1.0,13
0x7a96,PUNERES14DEL02,18.516216,73.842527,18.596216,73.922527,Fog,Medium,3.0,44
0x3a1f,PUNERES03DEL01,18.554382,73.798206,18.624382,73.868206,Cloudy,Low,2.0,29
0x128b,PUNERES13DEL01,18.56245,73.916619,18.60245,73.956619,Windy,High,2.0,28
0x8fa6,PUNERES19DEL03,18.563934,73.915367,18.653934,74.005367,Sandstorms,Jam,1.0,17
0x7e06,PUNERES12DEL03,18.520016,73.830547,18.550016,73.860547,Sandstorms,Medium,1.0,23
0x2cb7,PUNERES13DEL03,18.56245,73.916619,18.65245,74.006619,Sunny,Jam,2.0,31
0x41df,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,Windy,Medium,1.0,33
0x22eb,PUNERES03DEL01,18.554382,73.798206,18.624382,73.868206,Sandstorms,Jam,2.0,25
0x1705,PUNERES05DEL02,18.543626,73.905101,18.623626,73.985101,Cloudy,Jam,2.0,51
0x14f1,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,Stormy,Jam,1.0,27
0xe02,PUNERES18DEL02,18.593481,73.785901,18.643481,73.835901,Cloudy,Low,1.0,15
0xac2,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,Cloudy,Medium,2.0,33
0x66fa,PUNERES20DEL01,18.592718,73.773572,18.662718,73.843572,Sandstorms,Jam,1.0,18
0xb5e5,PUNERES18DEL02,18.593481,73.785901,18.643481,73.835901,Sandstorms,Low,2.0,24
0x399a,PUNERES16DEL02,18.536718,73.830327,18.666719,73.960327,Fog,Medium,2.0,41
0x5ad9,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,Fog,Medium,2.0,41
0xb02a,PUNERES17DEL03,18.530963,73.828972,18.560963,73.858972,Windy,Jam,2.0,32
0xa110,PUNERES02DEL03,18.55144,73.804855,18.61144,73.864855,Sunny,Jam,1.0,24
0x2d41,PUNERES18DEL03,18.593481,73.785901,18.623481,73.815901,Stormy,Jam,2.0,42
0x3e2b,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,Fog,Low,3.0,44
0x5d53,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,Sunny,Medium,2.0,22
0x94b,PUNERES07DEL01,18.546947,73.900626,18.586947,73.940626,Windy,High,1.0,22
0x4113,PUNERES16DEL01,18.536718,73.830327,18.546719,73.840328,Windy,Low,2.0,26
0x1bf0,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,Cloudy,Jam,3.0,49
0x2f81,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,Stormy,High,1.0,10
0xaa6a,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,Cloudy,Low,1.0,22
0x8a58,PUNERES15DEL02,18.636215,73.751081,18.766215,73.881081,Stormy,Low,2.0,19
0x9418,PUNERES15DEL02,18.636215,73.751081,18.686215,73.801081,Windy,Medium,2.0,20
0x70ae,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,Cloudy,Jam,1.0,34
0x2076,PUNERES09DEL02,18.536562,73.896485,18.616562,73.976485,Windy,Medium,2.0,29
0xb2c8,PUNERES12DEL02,18.520016,73.830547,18.600016,73.910547,Stormy,Low,2.0,22
0x4f21,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,Stormy,Low,1.0,11
0xbda8,PUNERES01DEL02,18.569156,73.774723,18.649156,73.854723,Windy,Low,1.0,12
0x2ad7,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,Cloudy,Low,2.0,17
0x7055,PUNERES12DEL03,18.520016,73.830547,18.550016,73.860547,Cloudy,Jam,2.0,31
0x104f,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,Sandstorms,Jam,2.0,30
0x8d89,PUNERES11DEL03,18.533811,73.899315,18.623811,73.989315,Cloudy,Low,2.0,28
0x7cd6,PUNERES03DEL03,18.554382,73.798206,18.644382,73.888206,Stormy,Jam,2.0,35
0x840a,PUNERES20DEL01,18.592718,73.773572,18.662718,73.843572,Cloudy,Medium,2.0,34
0x1f96,PUNERES15DEL01,18.636215,73.751081,18.676215,73.791081,Windy,High,2.0,31
0x4c71,PUNERES010DEL02,18.539299,73.897902,18.589299,73.947902,Cloudy,Jam,1.0,33
0x9565,PUNERES02DEL01,18.55144,73.804855,18.66144,73.914855,Sunny,Medium,1.0,20
0x86b,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,Stormy,Jam,1.0,52
0x8c77,PUNERES05DEL03,18.543626,73.905101,18.603626,73.965101,Cloudy,Jam,1.0,23
0x585a,PUNERES07DEL03,18.546947,73.900626,18.636947,73.990626,Sunny,Jam,2.0,37
0x2b7b,PUNERES07DEL01,18.546947,73.900626,18.556947,73.910626,Stormy,Low,2.0,28
0x9131,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,Cloudy,Low,1.0,25
0x2adc,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,Fog,Jam,2.0,47
0xb303,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,Fog,Jam,2.0,35
0xf74,PUNERES13DEL01,18.56245,73.916619,18.57245,73.926619,Sunny,Low,1.0,19
0xa8f1,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,Sandstorms,Low,2.0,28
0x4bb9,PUNERES06DEL01,18.546258,73.904337,18.616258,73.974337,Windy,Medium,2.0,39
0x5b1a,PUNERES14DEL02,18.516216,73.842527,18.646216,73.972527,Cloudy,Low,1.0,36
0x435e,PUNERES08DEL02,18.53408,73.89852,18.61408,73.97852,Windy,Medium,1.0,16
0x9f7e,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,Stormy,Jam,1.0,26
0x2e25,PUNERES08DEL03,18.53408,73.89852,18.59408,73.95852,Fog,Jam,1.0,33
0x7c7d,PUNERES11DEL01,18.533811,73.899315,18.573811,73.939315,Sandstorms,Medium,2.0,32
0x9e49,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,Sandstorms,Jam,2.0,10
0xa812,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,Windy,High,2.0,27
0x5ea3,PUNERES18DEL02,18.593481,73.785901,18.723481,73.915901,Sunny,Low,2.0,44
0x9091,PUNERES15DEL02,18.636215,73.751081,18.656215,73.771081,Sandstorms,Low,2.0,11
0x2515,PUNERES06DEL02,18.546258,73.904337,18.566258,73.924337,Sandstorms,High,2.0,15
0x97fd,PUNERES13DEL01,18.56245,73.916619,18.67245,74.026619,Fog,Jam,2.0,52
0xa46d,PUNERES12DEL02,18.520016,73.830547,18.540016,73.850547,Sandstorms,Low,2.0,28
0x14bf,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,Sandstorms,Low,2.0,24
0x34b1,PUNERES02DEL02,18.55144,73.804855,18.68144,73.934855,Stormy,Jam,2.0,39
0x113c,PUNERES20DEL01,18.592718,73.773572,18.702718,73.883572,Sandstorms,Low,2.0,24
0xb5c4,PUNERES18DEL02,18.593481,73.785901,18.643481,73.835901,Cloudy,Low,2.0,12
0x4293,PUNERES19DEL03,18.563934,73.915367,18.653934,74.005367,Fog,Jam,2.0,41
0x3560,PUNERES14DEL01,18.516216,73.842527,18.526216,73.852527,Sunny,High,2.0,14
0xae15,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,Sunny,Low,2.0,34
0x893b,PUNERES17DEL01,18.530963,73.828972,18.570963,73.868972,Sunny,High,1.0,29
0x75db,PUNERES010DEL01,18.539299,73.897902,18.549299,73.907902,Stormy,Low,2.0,24
0x23ac,PUNERES08DEL01,18.53408,73.89852,18.60408,73.96852,Stormy,Low,1.0,15
0x9320,PUNERES12DEL01,18.520016,73.830547,18.630016,73.940547,Cloudy,Medium,2.0,36
0x406,PUNERES14DEL01,18.516216,73.842527,18.586216,73.912527,Clear,Medium,2.0,38
0xbc87,PUNERES11DEL03,18.533811,73.899315,18.593811,73.959315,Fog,Jam,2.0,28
0xbd15,PUNERES16DEL03,18.536718,73.830327,18.596719,73.890327,Windy,Low,1.0,10
0x1dda,PUNERES010DEL02,18.539299,73.897902,18.619299,73.977902,Sandstorms,Medium,2.0,45
0x2fe2,PUNERES13DEL02,18.56245,73.916619,18.64245,73.996619,Sunny,Jam,1.0,24
0x2a62,PUNERES11DEL01,18.533811,73.899315,18.603811,73.969315,Stormy,Jam,1.0,54
0xabd2,PUNERES19DEL03,18.563934,73.915367,18.623935,73.975367,Sandstorms,Jam,2.0,42
0xa4b9,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,Fog,Low,2.0,26
0x55de,PUNERES15DEL02,18.636215,73.751081,18.766215,73.881081,Windy,Medium,2.0,29
0x1951,PUNERES14DEL02,18.516216,73.842527,18.536216,73.862527,Windy,Low,1.0,14
0x263d,PUNERES20DEL02,18.592718,73.773572,18.672718,73.853572,Cloudy,Jam,3.0,43
0x6854,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,Windy,Low,1.0,19
0x122a,PUNERES01DEL02,18.569156,73.774723,18.649156,73.854723,Fog,Jam,2.0,34
0x30fb,PUNERES03DEL02,18.554382,73.798206,18.634382,73.878206,Fog,Jam,2.0,49
0x5382,PUNERES02DEL01,18.55144,73.804855,18.56144,73.814855,Windy,Low,2.0,31
0x410b,PUNERES01DEL03,18.569156,73.774723,18.659156,73.864723,Windy,Jam,2.0,31
0x84a7,PUNERES15DEL03,18.636215,73.751081,18.696215,73.811081,Stormy,Medium,1.0,16
0x4f34,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,Fog,Low,1.0,35
0x56b2,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,Sunny,Jam,2.0,17
0x9ddd,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,Windy,Medium,1.0,10
0x7a74,PUNERES15DEL03,18.636215,73.751081,18.666215,73.781081,Windy,Jam,2.0,25
0x7347,PUNERES08DEL01,18.53408,73.89852,18.54408,73.90852,Cloudy,Low,1.0,11
0x686f,PUNERES07DEL02,18.546947,73.900626,18.566947,73.920626,Stormy,Low,1.0,25
0x36f8,PUNERES20DEL02,18.592718,73.773572,18.672718,73.853572,Windy,Medium,1.0,29
0x7d08,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,Sunny,Low,2.0,23
0x44d3,PUNERES20DEL03,18.592718,73.773572,18.682718,73.863572,Stormy,Jam,3.0,44
0x44c8,PUNERES13DEL03,18.56245,73.916619,18.59245,73.946619,Windy,Jam,2.0,27
0x8700,PUNERES04DEL01,18.51421,73.838429,18.52421,73.848429,Sandstorms,High,2.0,26
0x72a,PUNERES14DEL03,18.516216,73.842527,18.606216,73.932527,Cloudy,Jam,2.0,40
0x3753,PUNERES01DEL03,18.569156,73.774723,18.629156,73.834723,Stormy,Low,1.0,21
0xdc3,PUNERES13DEL01,18.56245,73.916619,18.63245,73.986619,Clear,Medium,2.0,24
0x4cf9,PUNERES08DEL01,18.53408,73.89852,18.60408,73.96852,Sunny,Low,2.0,37
0x657e,PUNERES010DEL01,18.539299,73.897902,18.579299,73.937902,Sunny,High,2.0,28
0x4976,PUNERES19DEL02,18.563934,73.915367,18.613934,73.965367,Stormy,Jam,2.0,42
0x2984,PUNERES02DEL02,18.55144,73.804855,18.63144,73.884855,Windy,Low,1.0,20
0x37ff,PUNERES04DEL02,18.51421,73.838429,18.56421,73.888429,Cloudy,Low,2.0,16
0x6cc9,PUNERES05DEL02,18.543626,73.905101,18.563626,73.925101,Sandstorms,Low,1.0,11
0x621e,PUNERES04DEL01,18.51421,73.838429,18.55421,73.878429,Fog,Medium,2.0,20
0x13bf,PUNERES08DEL01,18.53408,73.89852,18.60408,73.96852,Sunny,Jam,2.0,23
0x3299,PUNERES010DEL02,18.539299,73.897902,18.619299,73.977902,Sunny,Jam,2.0,13
0x5166,PUNERES04DEL01,18.51421,73.838429,18.55421,73.878429,Stormy,Medium,2.0,21
0x41cf,PUNERES20DEL01,18.592718,73.773572,18.662718,73.843572,Fog,Low,2.0,23
0x9e34,PUNERES03DEL03,18.554382,73.798206,18.614382,73.858206,Windy,Low,2.0,27
0x4880,PUNERES08DEL03,18.53408,73.89852,18.56408,73.92852,Windy,Low,1.0,27
0x1918,PUNERES01DEL01,18.569156,73.774723,18.679156,73.884723,Fog,Jam,2.0,38
0x2e99,PUNERES010DEL02,18.539299,73.897902,18.669299,74.027902,Stormy,Medium,2.0,22
0x5757,PUNERES17DEL01,18.530963,73.828972,18.570963,73.868972,Sandstorms,High,2.0,33
0xb9d9,PUNERES16DEL03,18.536718,73.830327,18.626718,73.920327,Sandstorms,Jam,2.0,32
0x742c,PUNERES04DEL01,18.51421,73.838429,18.58421,73.908429,Windy,Low,2.0,16
0x379d,PUNERES06DEL01,18.546258,73.904337,18.556258,73.914337,Fog,Low,2.0,20
0x93cf,PUNERES04DEL03,18.51421,73.838429,18.60421,73.928429,Fog,Low,1.0,22
0x1a8c,PUNERES07DEL01,18.546947,73.900626,18.656947,74.010626,Sandstorms,Low,1.0,20
0x5085,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,Cloudy,Low,2.0,23
0xa151,PUNERES13DEL02,18.56245,73.916619,18.69245,74.046619,Windy,Jam,2.0,41
0x787c,PUNERES04DEL01,18.51421,73.838429,18.55421,73.878429,Sunny,High,1.0,26
0x412a,PUNERES15DEL02,18.636215,73.751081,18.716215,73.831081,Cloudy,Jam,2.0,47
0xbe69,PUNERES16DEL03,18.536718,73.830327,18.596719,73.890327,Sandstorms,Jam,2.0,34
0x4c6a,PUNERES12DEL02,18.520016,73.830547,18.650016,73.960547,Windy,Jam,2.0,35
0x1a1a,PUNERES08DEL02,18.53408,73.89852,18.58408,73.94852,Cloudy,Medium,2.0,18
0x296c,PUNERES18DEL02,18.593481,73.785901,18.673481,73.865901,Sandstorms,Jam,2.0,23
0x3c19,PUNERES010DEL02,18.539299,73.897902,18.669299,74.027902,Windy,Low,2.0,24
0xad8d,PUNERES15DEL03,18.636215,73.751081,18.666215,73.781081,Cloudy,Medium,1.0,27
0x2298,PUNERES16DEL01,18.536718,73.830327,18.606718,73.900327,Sandstorms,Jam,2.0,16
0x9f32,PUNERES11DEL02,18.533811,73.899315,18.613811,73.979315,Sunny,Low,2.0,28
0xc4b,PUNERES16DEL02,18.536718,73.830327,18.586718,73.880327,Cloudy,Medium,1.0,13
0x3fcc,PUNERES02DEL01,18.55144,73.804855,18.62144,73.874855,Stormy,Jam,1.0,17
0x710,PUNERES14DEL01,18.516216,73.842527,18.586216,73.912527,Stormy,Low,2.0,28
0x62dd,PUNERES17DEL02,18.530963,73.828972,18.580963,73.878972,Sandstorms,Medium,1.0,27
0x2b6c,PUNERES17DEL02,18.530963,73.828972,18.610963,73.908972,Sandstorms,Jam,2.0,24
0x5e21,PUNERES18DEL01,18.593481,73.785901,18.603481,73.795901,Sunny,Low,2.0,17
0x7ce6,PUNERES20DEL02,18.592718,73.773572,18.722718,73.903572,Sandstorms,Low,2.0,22
0x6994,PUNERES18DEL01,18.593481,73.785901,18.603481,73.795901,Sandstorms,Low,1.0,10
0x5425,PUNERES14DEL03,18.516216,73.842527,18.576216,73.902527,Cloudy,Jam,2.0,25
0x432,PUNERES08DEL02,18.53408,73.89852,18.66408,74.02852,Clear,Medium,2.0,36
0x6b7,PUNERES03DEL01,18.554382,73.798206,18.564382,73.808206,Windy,Low,2.0,26
0x6093,PUNERES010DEL03,18.539299,73.897902,18.599299,73.957902,Sandstorms,Low,2.0,12
0x62de,PUNERES20DEL02,18.592718,73.773572,18.722718,73.903572,Stormy,Jam,2.0,40
0xb110,PUNERES01DEL02,18.569156,73.774723,18.619156,73.824723,Sandstorms,Medium,2.0,25
0x42b1,PUNERES08DEL02,18.53408,73.89852,18.61408,73.97852,Cloudy,Medium,3.0,44
0x4c0b,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,Sandstorms,Medium,2.0,33
0x9857,PUNERES18DEL01,18.593481,73.785901,18.703481,73.895901,Stormy,Medium,2.0,25
0x6568,PUNERES06DEL01,18.546258,73.904337,18.586258,73.944337,Fog,Medium,1.0,31
0x40be,PUNERES04DEL02,18.51421,73.838429,18.59421,73.918429,Sandstorms,Jam,2.0,25
0x18bf,PUNERES08DEL03,18.53408,73.89852,18.62408,73.98852,Stormy,Low,2.0,22
0x36d4,PUNERES20DEL02,18.592718,73.773572,18.722718,73.903572,Cloudy,Low,2.0,29
0x2957,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,Clear,Medium,2.0,36
0xcb3,PUNERES19DEL01,18.563934,73.915367,18.633934,73.985367,Cloudy,Medium,2.0,35
0x3191,PUNERES01DEL01,18.569156,73.774723,18.609156,73.814723,Windy,Medium,1.0,23
0x4dff,PUNERES02DEL02,18.55144,73.804855,18.60144,73.854855,Sandstorms,Jam,2.0,31
0x1e11,PUNERES08DEL02,18.53408,73.89852,18.66408,74.02852,Stormy,Jam,1.0,30
0x2cc8,PUNERES04DEL01,18.51421,73.838429,18.52421,73.848429,Sandstorms,High,2.0,27
0xac06,PUNERES14DEL03,18.516216,73.842527,18.546216,73.872527,Sandstorms,Medium,2.0,30
0x24af,PUNERES11DEL03,18.533811,73.899315,18.563811,73.929315,Sunny,Jam,1.0,13
0x15af,PUNERES06DEL03,18.546258,73.904337,18.576258,73.934337,Sandstorms,Jam,2.0,37
0x518,PUNERES19DEL01,-18.563934,73.915367,18.573935,73.925367,Sunny,Low,2.0,17
0x679b,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,Stormy,Medium,1.0,25
0xcd3,PUNERES20DEL03,18.592718,73.773572,18.652718,73.833572,Clear,Medium,1.0,21
0x65a6,PUNERES12DEL01,18.520016,73.830547,18.590016,73.900547,Windy,Jam,2.0,19
0x115d,PUNERES05DEL02,18.543626,73.905101,18.673626,74.035101,Windy,Medium,2.0,43
0x87e1,PUNERES20DEL01,18.592718,73.773572,18.602718,73.783572,Sunny,Low,1.0,15
0x9664,PUNERES01DEL01,18.569156,73.774723,18.579156,73.784723,Stormy,Low,1.0,28
0x921c,PUNERES09DEL02,18.536562,73.896485,18.616562,73.976485,Fog,Jam,2.0,47
0x4d47,PUNERES07DEL02,18.546947,73.900626,18.596947,73.950626,Sandstorms,Jam,1.0,21
0x2ae3,PUNERES11DEL03,18.533811,73.899315,18.593811,73.959315,Fog,Jam,2.0,21
0xa364,PUNERES18DEL01,18.593481,73.785901,18.663481,73.855901,Cloudy,Medium,1.0,34
0xad2d,PUNERES15DEL02,18.636215,73.751081,18.766215,73.881081,Windy,Medium,2.0,39
0x222a,PUNERES13DEL02,18.56245,73.916619,18.61245,73.966619,Fog,Jam,2.0,25
0x8c5c,PUNERES18DEL01,18.593481,73.785901,18.603481,73.795901,Fog,High,3.0,39
0x5d48,PUNERES15DEL01,18.636215,73.751081,18.706215,73.821081,Sunny,Medium,2.0,23
0x4d73,PUNERES05DEL01,18.543626,73.905101,18.653626,74.015101,Cloudy,Low,1.0,21
0x73e2,PUNERES07DEL01,18.546947,73.900626,18.656947,74.010626,Sandstorms,Low,1.0,14
0x310f,PUNERES17DEL03,18.530963,73.828972,18.620963,73.918972,Stormy,Medium,2.0,33
0xa0ce,PUNERES05DEL01,18.543626,73.905101,18.583626,73.945101,Sunny,High,2.0,20
0x552d,PUNERES05DEL02,18.543626,73.905101,18.623626,73.985101,Fog,Jam,2.0,42
0xbe2,PUNERES03DEL03,18.554382,73.798206,18.614382,73.858206,Sandstorms,Jam,2.0,43
0x2d2e,PUNERES18DEL02,18.593481,73.785901,18.643481,73.835901,Sunny,Jam,2.0,17
0x1cd2,PUNERES04DEL03,18.51421,73.838429,18.54421,73.868429,Windy,Jam,2.0,13
0x91bb,PUNERES11DEL02,18.533811,73.899315,18.583811,73.949315,Cloudy,Medium,2.0,13
0xf63,PUNERES15DEL02,18.636215,73.751081,18.766215,73.881081,Stormy,Medium,2.0,34
0x816,PUNERES20DEL02,18.592718,73.773572,18.642718,73.823572,Clear,Medium,1.0,26
0xab83,PUNERES15DEL01,18.636215,73.751081,18.676215,73.791081,Sunny,High,1.0,15
0x5136,PUNERES06DEL02,18.546258,73.904337,18.596258,73.954337,Cloudy,Low,2.0,18
0x8626,PUNERES20DEL03,18.592718,73.773572,18.682718,73.863572,Stormy,Medium,2.0,15
0x25df,PUNERES06DEL03,18.546258,73.904337,18.636258,73.994337,Stormy,Jam,3.0,39
0x530c,PUNERES05DEL03,18.543626,73.905101,18.633626,73.995101,Sandstorms,Low,2.0,18
0x4738,PUNERES06DEL02,18.546258,73.904337,18.566258,73.924337,Fog,High,1.0,23
0x7349,PUNERES02DEL03,18.55144,73.804855,18.58144,73.834855,Windy,Low,2.0,33
0x967,PUNERES19DEL02,18.563934,73.915367,18.583935,73.935367,Sunny,Low,2.0,19
0xaa37,PUNERES11DEL02,18.533811,73.899315,18.663811,74.029315,Cloudy,Medium,2.0,32
0x3b96,PUNERES11DEL02,18.533811,73.899315,18.553811,73.919315,Sandstorms,Low,1.0,14
0x4afc,PUNERES010DEL03,18.539299,73.897902,18.629299,73.987902,Stormy,Low,2.0,18
0x11a4,PUNERES13DEL03,18.56245,73.916619,18.65245,74.006619,Windy,Medium,2.0,32
0xa3fa,PUNERES18DEL03,18.593481,73.785901,18.623481,73.815901,Fog,Jam,2.0,27
0xac7e,PUNERES09DEL03,18.536562,73.896485,18.596562,73.956485,Sunny,Jam,2.0,40
0x5170,PUNERES06DEL02,18.546258,73.904337,18.676258,74.034337,Fog,Jam,3.0,48
0xa2a1,PUNERES06DEL01,18.546258,73.904337,18.556258,73.914337,Fog,Low,2.0,14
0x9eab,PUNERES07DEL02,18.546947,73.900626,18.626947,73.980626,Stormy,Low,1.0,18
0x32bf,PUNERES06DEL03,18.546258,73.904337,18.636258,73.994337,Sunny,Low,1.0,25
0xd65,PUNERES02DEL01,18.55144,73.804855,18.59144,73.844855,Sandstorms,High,1.0,10
0x7295,PUNERES11DEL03,18.533811,73.899315,18.593811,73.959315,Windy,Low,2.0,11
0x7003,PUNERES20DEL02,18.592718,73.773572,18.672718,73.853572,Fog,Medium,1.0,43
0x24c9,PUNERES06DEL02,18.546258,73.904337,18.626258,73.984337,Sunny,Jam,2.0,23
0x1249,PUNERES16DEL03,18.536718,73.830327,18.626718,73.920327,Cloudy,Low,2.0,27
0x8676,PUNERES07DEL03,18.546947,73.900626,18.576947,73.930626,Cloudy,Low,1.0,23
0xe35,PUNERES20DEL03,18.592718,73.773572,18.622718,73.803572,Sandstorms,Jam,2.0,30
0x70ee,PUNERES08DEL02,18.53408,73.89852,18.66408,74.02852,Fog,Low,2.0,27
0x1a9c,PUNERES14DEL02,18.516216,73.842527,18.536216,73.862527,Fog,Low,2.0,17
0x1bf7,PUNERES07DEL01,18.546947,73.900626,18.616947,73.970626,Sandstorms,Low,1.0,13
0x97cc,PUNERES16DEL03,18.536718,73.830327,18.566719,73.860327,Stormy,Jam,2.0,27
0x74b0,PUNERES18DEL01,18.593481,73.785901,18.633481,73.825901,Windy,High,1.0,30
0x75c4,PUNERES11DEL02,18.533811,73.899315,18.613811,73.979315,Windy,Jam,2.0,31
0x5720,PUNERES19DEL02,18.563934,73.915367,18.613934,73.965367,Sandstorms,Low,2.0,12
0x4e13,PUNERES19DEL01,18.563934,73.915367,18.573935,73.925367,Sunny,Low,1.0,12
0x7a13,PUNERES06DEL01,18.546258,73.904337,18.656258,74.014337,Sunny,Medium,2.0,29
0x8dd,PUNERES19DEL03,18.563934,73.915367,18.623935,73.975367,Clear,Medium,1.0,12
0x590d,PUNERES15DEL02,18.636215,73.751081,18.686215,73.801081,Stormy,Medium,2.0,37
0x7f70,PUNERES20DEL02,18.592718,73.773572,18.722718,73.903572,Sandstorms,Low,1.0,14
